id,recetteid,unit,quantite,ingredient,unit_en,quantite_en,ingredient_en
16119,1810,cuillère à café,0.5,cannelle,teaspoon,0.5,cinnamon
16120,1811,g,125.0,sucre semoule,g,125.0,granulated sugar
16121,1811,g,500.0,fraises,g,500.0,strawberries
16122,1811,cuillère à soupe,1.0,jus de citron,tablespoon,1.0,lemon juice
16123,1811,cl,6.5,eau,cl,6.5,water
16124,1812,,1.0,pâte brisée,,1.0,shortcrust pastry
16125,1812,g,50.0,beurre,g,50.0,butter
16126,1812,g,100.0,sucre,g,100.0,sugar
16127,1812,kg,1.0,pomme,kg,1.0,apple
16128,1813,g,50.0,sucre,g,50.0,sugar
16130,1813,cuillère à café,0.5,sel,teaspoon,0.5,salt
16131,1813,g,180.0,beurre,g,180.0,butter
16132,1813,g,350.0,farine,g,350.0,flour
16133,1813,,4.0,oeufs,,4.0,eggs
16134,1813,g,125.0,praline,g,125.0,praline
16135,1814,pincée,1.0,sel,pinch,1.0,salt
16136,1814,g,200.0,spéculoos,g,200.0,speculoos
16137,1814,sachet,1.0,levure chimique,bag,1.0,baking powder
16138,1814,g,100.0,beurre tendre,g,100.0,soft butter
16139,1814,g,50.0,sucre en poudre,g,50.0,Powdered sugar
16140,1814,g,100.0,farine,g,100.0,flour
16141,1814,,2.0,oeufs,,2.0,eggs
16142,1814,,10.0,cllait,,10.0,clait
16143,1815,,2.0,noisettes beurre,,2.0,hazelnut butter
16144,1815,verre,1.0,petit rhum,glass,1.0,little rum
16145,1815,,2.0,bananes,,2.0,bananas
16146,1815,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
16147,1816,sachet,1.0,levure chimique,bag,1.0,baking powder
16148,1816,cl,8.0,eau de fleur d'oranger,cl,8.0,orange blossom water
16149,1816,cl,25.0,crème fraîche,cl,25.0,sour cream
16150,1816,g,120.0,beurre,g,120.0,butter
16151,1816,g,410.0,sucre en poudre,g,410.0,Powdered sugar
16152,1816,g,320.0,farine,g,320.0,flour
16153,1816,,3.0,oeufs,,3.0,eggs
16154,1817,sachet,0.5,levure,bag,0.5,yeast
16155,1817,blanc,1.0,fromage,white,1.0,cheese
16156,1817,g,100.0,flocons d'avoine,g,100.0,oat flakes
16157,1817,,3.0,oeufs,,3.0,eggs
16158,1817,,20.0,cllait d'amande,,20.0,almond milk
16159,1818,sachet,0.5,levure,bag,0.5,yeast
16160,1818,g,100.0,sucre,g,100.0,sugar
16161,1818,g,150.0,farine,g,150.0,flour
16162,1818,g,150.0,beurre,g,150.0,butter
16163,1818,,20.0,carambars©,,20.0,carambars©
16164,1818,,10.0,cllait,,10.0,clait
16165,1818,,3.0,oeufs,,3.0,eggs
16166,1819,cuillères à café,3.0,sucre en poudre,teaspoons,3.0,Powdered sugar
16167,1819,cuillères à soupe,3.0,sucre glace,tablespoons,3.0,icing sugar
16168,1819,cuillères à soupe,3.5,maïzena,tablespoons,3.5,cornflour
16169,1819,,30.0,cllait,,30.0,clait
16170,1819,cl,6.0,café,cl,6.0,coffee
16171,1819,,1.0,jaune d'oeuf,,1.0,egg yolk
16172,1819,cuillère à soupe,1.0,sucre glace,tablespoon,1.0,icing sugar
16173,1819,cl,10.0,crème fraîche liquide,cl,10.0,liquid fresh cream
16174,1820,g,100.0,sucre,g,100.0,sugar
16175,1820,g,60.0,beurre,g,60.0,butter
16176,1820,,3.0,oeufs,,3.0,eggs
16177,1820,g,125.0,amandes en poudre,g,125.0,ground almonds
16178,1820,cuillère à café,1.0,sucre,teaspoon,1.0,sugar
16179,1820,g,100.0,beurre,g,100.0,butter
16180,1820,g,200.0,farine,g,200.0,flour
16181,1820,,1.0,jaune d'oeuf,,1.0,egg yolk
16182,1820,g,700.0,cerises,g,700.0,cherries
16183,1821,g,10.0,sucre glace,g,10.0,icing sugar
16184,1821,g,80.0,beurre,g,80.0,butter
16185,1821,g,150.0,sucre,g,150.0,sugar
16186,1821,sachet,1.0,levure chimique,bag,1.0,baking powder
16187,1821,pincée,1.0,bicarbonate,pinch,1.0,bicarbonate
16188,1821,pincée,1.0,sel,pinch,1.0,salt
16189,1821,g,120.0,farine,g,120.0,flour
16190,1821,,4.0,oeufs,,4.0,eggs
16191,1821,cl,12.0,citron,cl,12.0,lemon
16192,1822,g,100.0,chocolat,g,100.0,chocolate
16193,1822,g,150.0,farine,g,150.0,flour
16194,1822,g,125.0,sucre fin,g,125.0,fine sugar
16195,1822,g,80.0,beurre tendre,g,80.0,soft butter
16196,1822,sachets,2.0,sucre vanillé,bags,2.0,vanilla sugar
16197,1822,,1.0,oeuf,,1.0,egg
16198,1822,cuillère à soupe,1.0,lait,tablespoon,1.0,milk
16199,1823,cuillère à soupe,1.0,vanille,tablespoon,1.0,vanilla
16200,1823,g,30.0,sucre en poudre,g,30.0,Powdered sugar
16201,1823,g,150.0,spéculoos,g,150.0,speculoos
16202,1823,g,250.0,mascarpone,g,250.0,mascarpone
16203,1823,g,200.0,nutella,g,200.0,nutella
16204,1823,,2.0,oeufs,,2.0,eggs
16205,1823,,10.0,cllait,,10.0,clait
16206,1823,cuillères à soupe,2.0,chocolat en poudre,tablespoons,2.0,chocolate powder
16207,2226,g,150.0,sucre glace,g,150.0,icing sugar
16208,2226,g,60.0,farine,g,60.0,flour
16209,2226,g,100.0,beurre,g,100.0,butter
16210,2226,g,40.0,amandes en poudre,g,40.0,ground almonds
16211,2226,g,40.0,poudre de noisette,g,40.0,hazelnut powder
16212,2226,blancs,4.0,d'oeuf,whites,4.0,egg
16213,2226,poignées,2.0,framboises,handles,2.0,raspberries
16214,1824,g,100.0,chocolat,g,100.0,chocolate
16215,1824,,,extrait d'amande amère,,,bitter almond extract
16216,1824,sachet,1.0,levure,bag,1.0,yeast
16217,1824,g,40.0,sucre,g,40.0,sugar
16218,1824,g,50.0,beurre,g,50.0,butter
16219,1824,g,250.0,farine,g,250.0,flour
16220,1824,,2.0,oeufs,,2.0,eggs
16221,1824,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
16222,1824,,,cllait,,,clait
16223,1824,cl,35.0,crème pâtissière,cl,35.0,pastry cream
16224,1824,,1.0,jaune d'oeuf,,1.0,egg yolk
16225,1825,g,60.0,farine,g,60.0,flour
16226,1825,g,130.0,sucre,g,130.0,sugar
16227,1825,g,125.0,beurre,g,125.0,butter
16228,1825,g,125.0,chocolat noir,g,125.0,dark chocolate
16229,1825,,3.0,oeufs,,3.0,eggs
16230,1825,g,70.0,cerneau de noix,g,70.0,walnut kernel
16231,1826,cuillères à soupe,2.0,huile,tablespoons,2.0,oil
16232,1826,sachet,1.0,levure chimique,bag,1.0,baking powder
16233,1826,g,100.0,sucre semoule,g,100.0,granulated sugar
16234,1826,g,160.0,farine,g,160.0,flour
16235,1826,,2.0,oeufs,,2.0,eggs
16236,1826,,15.0,cllait,,15.0,clait
16237,1827,,10.0,carrés chocolat noir,,10.0,dark chocolate squares
16238,1827,,0.5,levure chimique,,0.5,baking powder
16239,1827,,2.0,bananes,,2.0,bananas
16240,1827,g,100.0,yaourt nature,g,100.0,plain yogurt
16241,1827,g,80.0,flocons d'avoine,g,80.0,oat flakes
16242,1827,,1.0,oeuf,,1.0,egg
16243,1827,cuillère à café,1.0,cannelle,teaspoon,1.0,cinnamon
16244,1827,poignée,1.0,noisettes,handle,1.0,hazelnuts
16245,1828,,2.0,dl crème fraîche,,2.0,dl fresh cream
16246,1828,g,100.0,sucre,g,100.0,sugar
16247,1828,g,250.0,mascarpone,g,250.0,mascarpone
16248,1828,g,100.0,jus de citron,g,100.0,lemon juice
16249,1829,g,700.0,sucre,g,700.0,sugar
16250,1829,kg,1.0,myrtilles,kg,1.0,blueberries
16251,1829,cl,25.0,eau,cl,25.0,water
16252,1830,,,beurre,,,butter
16253,1830,g,125.0,noix de coco rapée,g,125.0,grated coconut
16254,1830,g,200.0,chocolat,g,200.0,chocolate
16255,1830,g,180.0,beurre,g,180.0,butter
16256,1830,g,80.0,farine,g,80.0,flour
16257,1830,g,300.0,sucre,g,300.0,sugar
16258,1830,,5.0,oeufs,,5.0,eggs
16259,1831,cuillère à soupe,1.0,fleur d'oranger,tablespoon,1.0,orange blossom
16260,1831,cuillères à soupe,2.0,rhum,tablespoons,2.0,rum
16261,1831,cuillère à soupe,1.0,huile,tablespoon,1.0,oil
16262,1831,cuillère à soupe,1.0,sucre,tablespoon,1.0,sugar
16263,1831,pincée,1.0,sel,pinch,1.0,salt
16264,1831,sachet,0.5,levure,bag,0.5,yeast
16265,1831,g,250.0,farine,g,250.0,flour
16266,1831,,5.0,oeufs,,5.0,eggs
16267,1831,sachets,2.0,sucre vanillé,bags,2.0,vanilla sugar
16268,1831,,75.0,cllait,,75.0,clait
16269,1832,,,sucre glace,,,icing sugar
16270,1832,g,100.0,sucre semoule,g,100.0,granulated sugar
16271,1832,g,100.0,beurre tendre,g,100.0,soft butter
16272,1832,g,250.0,farine,g,250.0,flour
16273,1832,,1.0,oeuf,,1.0,egg
16274,1832,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
16275,1832,g,50.0,amandes,g,50.0,almonds
16276,1832,,,confiture de fruits rouges,,,red fruit jam
16277,1833,,25.0,cllait demi-écrémé,,25.0,semi-skimmed milk
16278,1833,g,250.0,maïzena,g,250.0,cornflour
16279,1833,cl,25.0,eau,cl,25.0,water
16280,1833,,3.0,oeufs,,3.0,eggs
16281,1834,pincée,1.0,sel,pinch,1.0,salt
16282,1834,,150.0,beurre,,150.0,butter
16283,1834,g,50.0,farine,g,50.0,flour
16284,1834,g,150.0,sucre,g,150.0,sugar
16285,1834,"g, blanc",200.0,chocolat,"g, white",200.0,chocolate
16286,1834,,4.0,oeufs,,4.0,eggs
16287,1835,g,200.0,chocolat noir,g,200.0,dark chocolate
16288,1835,cuillère à soupe,1.0,sucre glace,tablespoon,1.0,icing sugar
16289,1835,cuillères à soupe,3.0,sucre semoule,tablespoons,3.0,granulated sugar
16290,1835,cl,30.0,crème fraîche,cl,30.0,sour cream
16291,1835,g,200.0,mascarpone,g,200.0,mascarpone
16292,1836,cl,10.0,huile,cl,10.0,oil
16293,1836,cuillère à café,1.0,sel,teaspoon,1.0,salt
16294,1836,cuillère à café,1.0,rase levure,teaspoon,1.0,shave yeast
16295,1836,g,250.0,farine,g,250.0,flour
16296,1836,cl,10.0,eau,cl,10.0,water
16297,1837,cuillères à soupe,3.0,farine,tablespoons,3.0,flour
16298,1837,cuillère à soupe,1.0,sucre,tablespoon,1.0,sugar
16299,1837,"bonne, cuillère à soupe",1.0,beurre,"good, tablespoon",1.0,butter
16300,1837,,1.0,oeuf,,1.0,egg
16301,1837,cuillères à soupe,2.0,nesquik,tablespoons,2.0,nesquik
16302,1837,cuillère à café,1.0,lait,teaspoon,1.0,milk
16303,1838,cuillère à soupe,1.0,sucre glace,tablespoon,1.0,icing sugar
16304,1838,cuillères à soupe,2.0,farine,tablespoons,2.0,flour
16305,1838,g,200.0,sucre en poudre,g,200.0,Powdered sugar
16306,1838,g,125.0,beurre,g,125.0,butter
16307,1838,g,200.0,chocolat,g,200.0,chocolate
16308,1838,"grosse, poignée",1.0,cerneau de noix,"big, handle",1.0,walnut kernel
16309,1838,,4.0,oeufs,,4.0,eggs
16310,1839,,,vanille,,,vanilla
16311,1839,sachet,0.5,levure chimique,bag,0.5,baking powder
16312,1839,g,120.0,sucre,g,120.0,sugar
16313,1839,g,120.0,farine,g,120.0,flour
16314,1839,g,140.0,beurre,g,140.0,butter
16315,1839,g,300.0,compote,g,300.0,compote
16316,1840,g,85.0,beurre,g,85.0,butter
16317,1840,g,150.0,biscuit,g,150.0,biscuit
16318,1840,,,cannelle,,,cinnamon
16319,1840,g,75.0,sucre,g,75.0,sugar
16320,1840,g,600.0,fromage frais,g,600.0,fresh cheese
16321,1840,g,300.0,yaourt nature,g,300.0,plain yogurt
16322,1840,cuillères à café,3.0,jus de citron,teaspoons,3.0,lemon juice
16323,1840,sachet,1.0,gélatine en poudre,bag,1.0,powdered gelatin
16324,1841,sachet,0.5,levure chimique,bag,0.5,baking powder
16325,1841,g,150.0,beurre,g,150.0,butter
16326,1841,g,150.0,farine,g,150.0,flour
16327,1841,g,150.0,sucre en poudre,g,150.0,Powdered sugar
16328,1841,morceaux,15.0,sucre,pieces,15.0,sugar
16329,1841,,3.0,pommes,,3.0,apples
16330,1841,,2.0,oeufs,,2.0,eggs
16331,1842,g,30.0,beurre,g,30.0,butter
16332,1842,sachet,0.5,levure chimique,bag,0.5,baking powder
16333,1842,g,60.0,farine,g,60.0,flour
16334,1842,g,60.0,sucre,g,60.0,sugar
16335,1842,,3.0,oeufs,,3.0,eggs
16336,1842,cuillère à soupe,1.0,sucre glace,tablespoon,1.0,icing sugar
16337,1842,g,250.0,framboises,g,250.0,raspberries
16338,1842,g,100.0,coulis de framboise,g,100.0,raspberry coulis
16339,1842,cuillère à soupe,1.0,kirsch,tablespoon,1.0,Kirsch
16340,1842,cl,20.0,crème fraîche liquide,cl,20.0,liquid fresh cream
16341,1842,g,50.0,amandes,g,50.0,almonds
16342,1843,g,50.0,beurre,g,50.0,butter
16343,1843,cuillère à soupe,1.0,rhum,tablespoon,1.0,rum
16344,1843,"grosse, cuillère",1.0,farine,"big, spoon",1.0,flour
16345,1843,boîte,1.0,crème de marrons,box,1.0,chestnut cream
16346,1843,,3.0,oeufs,,3.0,eggs
16347,1843,,3.0,oeufs,,3.0,eggs
16348,1844,pincée,1.0,sel,pinch,1.0,salt
16349,1844,g,250.0,sucre,g,250.0,sugar
16350,1844,blancs,4.0,d'oeuf,whites,4.0,egg
16351,1844,cl,10.0,eau,cl,10.0,water
16352,1845,pincée,1.0,sel,pinch,1.0,salt
16353,1845,g,100.0,chocolat,g,100.0,chocolate
16354,1845,cuillère à café,1.0,levure,teaspoon,1.0,yeast
16355,1845,g,150.0,farine,g,150.0,flour
16356,1845,g,75.0,beurre tendre,g,75.0,soft butter
16357,1845,g,85.0,sucre,g,85.0,sugar
16358,1845,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
16359,1845,,1.0,oeuf,,1.0,egg
16360,1845,,,nutella,,,nutella
16361,1846,pincée,1.0,sel,pinch,1.0,salt
16362,1846,cuillères à soupe,2.0,sucre,tablespoons,2.0,sugar
16363,1846,g,150.0,beurre,g,150.0,butter
16364,1846,g,270.0,farine,g,270.0,flour
16365,1846,g,100.0,sucre en poudre,g,100.0,Powdered sugar
16366,1846,cl,30.0,crème fraîche,cl,30.0,sour cream
16367,1846,cuillères à soupe,3.0,miel,tablespoons,3.0,Honey
16368,1846,g,225.0,cerneau de noix,g,225.0,walnut kernel
16369,1846,,3.0,jaunes d'oeuf,,3.0,egg yolks
16370,1847,cl,6.0,rhum,cl,6.0,rum
16371,1847,demi,0.5,citron vert,half,0.5,lime
16372,1847,cl,15.0,cola,cl,15.0,cola
16373,1847,,,glaçons,,,ice
16374,1848,g,115.0,beurre,g,115.0,butter
16375,1848,g,375.0,sucre roux,g,375.0,brown sugar
16376,1848,g,170.0,miel,g,170.0,Honey
16377,1848,cuillère à café,1.0,gingembre,teaspoon,1.0,ginger
16378,1848,,1.0,clou de girofle,,1.0,clove
16379,1848,cuillère à café,0.5,cardamome,teaspoon,0.5,cardamom
16380,1848,cuillère à café,1.0,muscade,teaspoon,1.0,nutmeg
16381,1848,pincée,1.0,sel,pinch,1.0,salt
16382,1848,g,425.0,farine,g,425.0,flour
16383,1848,cuillère à café,1.0,cannelle,teaspoon,1.0,cinnamon
16384,1848,,2.0,citrons,,2.0,lemons
16385,1848,,1.0,oeuf,,1.0,egg
16386,1848,,1.0,jaune d'oeuf,,1.0,egg yolk
16387,1848,g,450.0,sucre glace,g,450.0,icing sugar
16388,1848,blancs,3.0,d'oeuf,whites,3.0,egg
16389,1848,,,Smarties,,,Smarties
16390,1848,,,bonbon,,,candy
16391,1848,,,pâte de fruit,,,fruit paste
16392,1849,gousse,1.0,vanille,pod,1.0,vanilla
16393,1849,g,20.0,sucre roux,g,20.0,brown sugar
16394,1849,g,800.0,pomme,g,800.0,apple
16395,1850,,,sucre,,,sugar
16396,1850,pincée,1.0,sel,pinch,1.0,salt
16397,1850,cuillère à soupe,1.0,huile,tablespoon,1.0,oil
16398,1850,g,250.0,farine,g,250.0,flour
16399,1850,,50.0,cllait,,50.0,clait
16400,1851,g,40.0,farine,g,40.0,flour
16401,1851,g,100.0,sucre en poudre,g,100.0,Powdered sugar
16402,1851,g,125.0,beurre tendre,g,125.0,soft butter
16403,1851,g,125.0,chocolat noir,g,125.0,dark chocolate
16404,1851,g,250.0,framboises,g,250.0,raspberries
16405,1851,,2.0,oeufs,,2.0,eggs
16406,1851,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
16407,1852,cuillère à soupe,1.0,huile d'olive,tablespoon,1.0,olive oil
16408,1852,,,poivre,,,pepper
16409,1852,,,sel,,,salt
16410,1852,,1.0,tomate,,1.0,tomato
16411,1852,,2.0,pains pour hamburger,,2.0,hamburger buns
16412,1852,blancs,2.0,de poulet,whites,2.0,chicken
16413,1852,,1.0,oignon rouge,,1.0,red onion
16414,1852,tranches,2.0,cheddar,slices,2.0,Cheddar
16415,1852,feuilles,2.0,laitue,leaves,2.0,lettuce
16416,1852,cuillères à soupe,2.0,ketchup,tablespoons,2.0,ketchup
16417,1852,,2.0,oeufs,,2.0,eggs
16418,1852,g,100.0,chapelure,g,100.0,breadcrumbs
16419,1853,pincée,1.0,sel,pinch,1.0,salt
16420,1853,g,200.0,beurre,g,200.0,butter
16421,1853,g,250.0,sucre semoule,g,250.0,granulated sugar
16422,1853,g,500.0,farine,g,500.0,flour
16423,1853,,2.0,oeufs,,2.0,eggs
16424,1853,cuillère à soupe,1.0,beurre de cacahuètes,tablespoon,1.0,peanut butter
16425,1853,cuillère à soupe,1.0,sucre,tablespoon,1.0,sugar
16426,1853,,7.0,pommes,,7.0,apples
16427,1853,sachets,3.0,sucre vanillé,bags,3.0,vanilla sugar
16428,1853,,1.0,noisette beurre demi-sel,,1.0,hazelnut semi-salted butter
16429,1853,,,cannelle,,,cinnamon
16430,1853,,1.0,jaune d'oeuf,,1.0,egg yolk
16431,1853,cuillère à soupe,1.0,eau,tablespoon,1.0,water
16432,1854,g,150.0,chocolat noir,g,150.0,dark chocolate
16433,1854,gousse,1.0,vanille,pod,1.0,vanilla
16434,1854,g,250.0,sucre,g,250.0,sugar
16435,1854,,4.0,poires,,4.0,pears
16436,1854,cl,15.0,crème liquide,cl,15.0,liquid cream
16437,1855,cuillères à soupe,4.0,sucre glace,tablespoons,4.0,icing sugar
16438,1855,,6.0,oeufs,,6.0,eggs
16439,1855,,,crème anglaise,,,custard
16440,1856,sachet,0.5,levure,bag,0.5,yeast
16441,1856,g,150.0,farine,g,150.0,flour
16442,1856,cuillère à soupe,1.0,miel,tablespoon,1.0,Honey
16443,1856,g,130.0,sucre roux,g,130.0,brown sugar
16444,1856,g,125.0,beurre demi-sel,g,125.0,semi-salted butter
16445,1856,,3.0,oeufs,,3.0,eggs
16446,1856,,1.0,citron,,1.0,lemon
16447,1856,cuillères à soupe,2.0,nutella,tablespoons,2.0,nutella
16448,1857,g,500.0,beurre,g,500.0,butter
16449,1857,g,100.0,levure,g,100.0,yeast
16450,1857,pincées,2.0,sel,pinched,2.0,salt
16451,1857,g,50.0,sucre,g,50.0,sugar
16452,1857,kg,1.0,farine,kg,1.0,flour
16453,1857,,4.0,oeufs,,4.0,eggs
16454,1857,cl,20.0,eau,cl,20.0,water
16455,1857,,20.0,cllait,,20.0,clait
16456,1857,g,500.0,sucre en grain,g,500.0,granulated sugar
16457,1858,g,50.0,sucre,g,50.0,sugar
16458,1858,,20.0,Oréo,,20.0,Oreo
16459,1858,,3.0,oeufs,,3.0,eggs
16460,1858,g,250.0,mascarpone,g,250.0,mascarpone
16461,1858,g,7.0,sucre vanillé,g,7.0,vanilla sugar
16462,1858,cuillères à soupe,4.0,cacao,tablespoons,4.0,cocoa
16463,1859,sachet,1.0,levure chimique,bag,1.0,baking powder
16464,1859,g,150.0,sucre,g,150.0,sugar
16465,1859,g,200.0,farine,g,200.0,flour
16466,1859,"pot, demi",1.0,huile,"pot, half",1.0,oil
16467,1859,,1.0,yaourt,,1.0,yogurt
16468,1859,,3.0,oeufs,,3.0,eggs
16469,1859,g,700.0,fraises,g,700.0,strawberries
16470,1859,g,100.0,sucre,g,100.0,sugar
16471,1859,g,500.0,mascarpone,g,500.0,mascarpone
16472,1860,paquet,1.0,spéculoos,pack,1.0,speculoos
16473,1860,g,200.0,sucre en poudre,g,200.0,Powdered sugar
16474,1860,g,600.0,framboises,g,600.0,raspberries
16475,1860,g,500.0,mascarpone,g,500.0,mascarpone
16476,1860,,6.0,oeufs,,6.0,eggs
16477,1861,g,75.0,sucre,g,75.0,sugar
16478,1861,,4.0,jaunes d'oeuf,,4.0,egg yolks
16479,1861,cl,25.0,crème liquide,cl,25.0,liquid cream
16480,1861,,,grand-marnier,,,grand marnier
16481,1862,cuillères à soupe,3.0,sucre de canne,tablespoons,3.0,cane sugar
16482,1862,kg,1.0,fraises,kg,1.0,strawberries
16483,1862,cuillères à soupe,2.0,jus de citron,tablespoons,2.0,lemon juice
16484,1862,feuilles,15.0,menthe,leaves,15.0,mint
16485,1863,,,chocolat,,,chocolate
16486,1863,cuillères à café,2.0,levure chimique,teaspoons,2.0,baking powder
16487,1863,g,150.0,farine,g,150.0,flour
16488,1863,g,75.0,beurre,g,75.0,butter
16489,1863,g,75.0,sucre,g,75.0,sugar
16490,1863,g,50.0,chocolat pâtissier,g,50.0,baking chocolate
16491,1863,,3.0,bananes,,3.0,bananas
16492,1863,,1.0,oeuf,,1.0,egg
16493,1864,pincée,1.0,sel,pinch,1.0,salt
16494,1864,cuillère à soupe,1.0,levure chimique,tablespoon,1.0,baking powder
16495,1864,g,250.0,beurre tendre,g,250.0,soft butter
16496,1864,g,250.0,sucre en poudre,g,250.0,Powdered sugar
16497,1864,g,300.0,farine,g,300.0,flour
16498,1864,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
16499,1864,,4.0,oeufs,,4.0,eggs
16500,1864,,10.0,cllait,,10.0,clait
16501,1865,g,40.0,farine,g,40.0,flour
16502,1865,g,115.0,sucre en poudre,g,115.0,Powdered sugar
16503,1865,g,95.0,beurre,g,95.0,butter
16504,1865,g,100.0,chocolat noir,g,100.0,dark chocolate
16505,1865,,3.0,oeufs,,3.0,eggs
16506,1865,g,30.0,beurre,g,30.0,butter
16507,1865,,8.0,carrés chocolat,,8.0,chocolate squares
16508,1866,g,50.0,sucre,g,50.0,sugar
16509,1866,,50.0,cllait,,50.0,clait
16510,1866,g,100.0,perles du Japon,g,100.0,Japanese pearls
16511,1866,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
16512,1867,g,50.0,beurre,g,50.0,butter
16513,1867,g,150.0,chocolat au lait,g,150.0,milk chocolate
16514,1867,,3.0,oeufs,,3.0,eggs
16515,1868,cuillère à soupe,1.0,rase sucre,tablespoon,1.0,shave sugar
16516,1868,g,100.0,farine,g,100.0,flour
16517,1868,,,lait,,,milk
16518,1869,cl,20.0,cr├¿me fra├«che,cl,20.0,fresh cream
16519,1869,g,250.0,sucre,g,250.0,sugar
16520,1869,g,500.0,fruits,g,500.0,fruits
16521,1870,,,sucre glace,,,icing sugar
16522,1870,cuillères à soupe,2.0,farine,tablespoons,2.0,flour
16523,1870,g,90.0,sucre en poudre,g,90.0,Powdered sugar
16524,1870,g,80.0,beurre,g,80.0,butter
16525,1870,,12.0,carrés chocolat noir,,12.0,dark chocolate squares
16526,1870,g,150.0,chocolat noir,g,150.0,dark chocolate
16527,1870,,4.0,oeufs,,4.0,eggs
16528,1871,g,40.0,farine,g,40.0,flour
16529,1871,g,10.0,beurre,g,10.0,butter
16530,1871,g,140.0,sucre,g,140.0,sugar
16531,1871,,4.0,oeufs,,4.0,eggs
16532,1871,g,40.0,fécule,g,40.0,starch
16533,1871,g,20.0,cacao,g,20.0,cocoa
16534,1872,g,150.0,beurre tendre,g,150.0,soft butter
16535,1872,g,25.0,levure de boulanger,g,25.0,baker's yeast
16536,1872,g,50.0,sucre en poudre,g,50.0,Powdered sugar
16537,1872,g,6.0,sel,g,6.0,salt
16538,1872,g,125.0,farine,g,125.0,flour
16539,1872,,6.0,jaunes d'oeuf,,6.0,egg yolks
16540,1873,cl,50.0,cr├©me fra├«che,cl,50.0,fresh cream
16541,1873,,1.0,cuill├©re ├Ā caf├® vanille,,1.0,teaspoon vanilla
16542,1873,g,180.0,sucre,g,180.0,sugar
16543,1873,,100.0,mllait,,100.0,milk
16544,1873,,6.0,oeufs,,6.0,eggs
16545,1874,pincée,1.0,sel,pinch,1.0,salt
16546,1874,"bonne, cuillère à café",1.0,extrait de vanille liquide,"good, teaspoon",1.0,liquid vanilla extract
16547,1874,sachet,1.0,levure chimique,bag,1.0,baking powder
16548,1874,cl,10.0,huile,cl,10.0,oil
16549,1874,g,180.0,sucre,g,180.0,sugar
16550,1874,g,160.0,farine de châtaigne,g,160.0,chestnut flour
16551,1874,,10.0,cllait,,10.0,clait
16552,1874,,4.0,oeufs,,4.0,eggs
16553,1874,cl,5.0,eau,cl,5.0,water
16554,1875,pincée,1.0,sel,pinch,1.0,salt
16555,1875,g,200.0,chocolat pâtissier,g,200.0,baking chocolate
16556,1875,,6.0,oeufs,,6.0,eggs
16557,1875,,30.0,boudoirs,,30.0,boudoirs
16558,1875,boîte,1.0,poire,box,1.0,pear
16559,1876,pincée,1.0,sel,pinch,1.0,salt
16560,1876,sachet,1.0,levure,bag,1.0,yeast
16561,1876,cl,15.0,huile,cl,15.0,oil
16562,1876,g,150.0,farine,g,150.0,flour
16563,1876,g,125.0,sucre,g,125.0,sugar
16564,1876,g,125.0,poudre de noisette,g,125.0,hazelnut powder
16565,1876,,4.0,oeufs,,4.0,eggs
16566,1877,,1.0,rouleau pâte brisée,,1.0,shortcrust pastry roll
16567,1877,cuillère à soupe,1.0,farine,tablespoon,1.0,flour
16568,1877,cuillères à soupe,2.0,sucre en poudre,tablespoons,2.0,Powdered sugar
16569,1877,g,600.0,mûres,g,600.0,blackberries
16570,1877,verre,1.0,lait,glass,1.0,milk
16571,1877,,1.0,oeuf,,1.0,egg
16572,1878,gousse,1.0,vanille,pod,1.0,vanilla
16573,1878,g,50.0,fécule de maïs,g,50.0,cornstarch
16574,1878,g,50.0,farine,g,50.0,flour
16575,1878,g,200.0,sucre,g,200.0,sugar
16576,1878,,4.0,jaunes d'oeuf,,4.0,egg yolks
16577,1878,,1.0,llait,,1.0,milk
16578,1879,sachet,1.0,levure,bag,1.0,yeast
16579,1879,cuillères à soupe,4.0,vanille,tablespoons,4.0,vanilla
16580,1879,cuillères à soupe,4.0,rhum,tablespoons,4.0,rum
16581,1879,g,300.0,sucre,g,300.0,sugar
16582,1879,g,250.0,beurre,g,250.0,butter
16583,1879,,1.0,fruit à pain,,1.0,breadfruit
16584,1879,,5.0,oeufs,,5.0,eggs
16585,1879,cuillères à soupe,4.0,citron,tablespoons,4.0,lemon
16586,1880,pincée,1.0,sel,pinch,1.0,salt
16587,1880,g,100.0,beurre,g,100.0,butter
16588,1880,g,200.0,farine,g,200.0,flour
16589,1880,,0.25,leau,,0.25,water
16590,1880,,4.0,oeufs,,4.0,eggs
16591,1880,pincée,1.0,sel,pinch,1.0,salt
16592,1880,g,100.0,chocolat noir,g,100.0,dark chocolate
