id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
1849,Mozzarella à la bresaola et à la roquette,https://www.marmiton.org/recettes/recette_mozzarella-a-la-bresaola-et-a-la-roquette_318818.aspx,0,,,,,,facile,"[""Disposez les tranches de Bresaola dans l'assiette de façon à couvrir celle-ci en entier. Ajoutez du poivre et un peu de jus de citron par dessus."", ""Coupez les tomates cerises en quarts et ajoutez-les sur la Bresaola, avec la roquette et versez un filet d'huile d'olive sur le tout."", ""Posez la Mozzarella au centre de l'assiette. Poivrez.""]",moyen,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
1850,Tomates à la mozzarella,https://www.marmiton.org/recettes/recette_tomates-a-la-mozzarella_26336.aspx,4.7,entrée,entrée froide,tomate mozzarella,,,très facile,"[""Coupez les tomates en tranches fines, ainsi que la mozzarella et disposez-les sur les tomates. Arrosez d'un filet d'huile d'olive et ajoutez quelques feuilles de basilic frais.""]",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
1851,Cake aux courgettes et au thon,https://www.marmiton.org/recettes/recette_cake-aux-courgettes-et-au-thon_220295.aspx,4.1,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,facile,"['Préchauffez le four à thermostat 5 (150°C).', 'Émiettez le thon, coupez les olives en morceaux et hachez le basilic. Râpez la courgette sans l’éplucher.', 'Mélangez dans un saladier la farine, la levure, le sel et le poivre. Ajoutez les œufs entiers, l’huile et la crème. Mélangez bien, puis incorporez la courgette, le thon, les olives et le basilic.', 'Versez dans un moule à cake et laissez cuire 45 min au four. Couvrez de papier aluminium si le cake se colore trop.', 'Dégustez tiède ou froid.']",bon marché,4,30,45,75,['https://static.afcdn.com/relmrtn/lazyload.png']
1852,Omelette aux champignons de paris facile,https://www.marmiton.org/recettes/recette_omelette-aux-champignons-de-paris-facile_308286.aspx,3.7,plat principal,œufs,omelette,,,facile,"['Battez les 4 œufs avec le sel et le poivre.', 'Ajoutez dans les œufs battus, le gruyère râpé et les champignons de paris.', 'Dans une poêle, faites la cuite.', 'Dégustez avec une salade.', 'Bon appétit !']",bon marché,4,10,10,20,['https://static.afcdn.com/relmrtn/lazyload.png']
1853,Salade de poulpe mariné à la provençale,https://www.marmiton.org/recettes/recette_salade-de-poulpe-marine-a-la-provencale_231567.aspx,5,plat principal,fruits de mer,"calamar, poulpe",,,moyenne,"[""La veille, vider le poulpe: séparer les tentacules de la tête avec une paire de grands ciseaux très coupants (couper juste sous les yeux), retirer le bec du milieu des tentacules en le poussant avec le doigt de l'extérieur vers l'intérieur, puis vider la poche en arrachant à la main les ligaments qui la relie aux viscères."", ""Mettre les tentacules et la poche à congeler 1 nuit (la congélation permet d'attendrir la chair en cassant les fibres musculaires)."", ""Le lendemain, décongeler le poulpe dans l'eau tiède. Remplir une grande marmite d'eau froide (au moins 4 litres), y mettre le poulpe, le bouillon cube, le vinaigre, le laurier et les herbes de Provence."", ""Chauffer à feu vif jusqu'à eau frémissante, puis baisser le feu et laisser cuire doucement 40 minutes."", ""Attention, l'eau ne doit jamais bouillir sinon, le poulpe deviendra aussi facile à mâcher qu'un pneu."", ""Au terme de la cuisson, passer le poulpe sous l'eau"", 'froide et séparer les 8 tentacules avec une paire de ciseaux.', ""Les nettoyer en les frottant à la main sous l'eau pour éliminer la peau et toutes les parties gluantes, mais prendre garde de conserver les ventouses qui ont tendance à se détacher si l'on frotte trop fort."", ""Couper chaque tentacule en morceaux de la taille d'une bouchée. Faire de même avec la poche."", ""Dans un saladier, mettre les morceaux de poulpe, le poivron coupé en petits dés, l'ail coupé en brunoise, le basilic ciselé et les olives coupées en 2, le jus des citrons, la poudre de piment, saler, poivrer et remplir le saladier à moitié d'huile d'olive."", 'Mélanger et faire mariner au moins 3 heures en remuant de temps en temps.', 'Servir très frais.']",bon marché,4,115,50,165,['https://static.afcdn.com/relmrtn/lazyload.png']
1854,Friands au fromage,https://www.marmiton.org/recettes/recette_friands-au-fromage_20360.aspx,4.5,,,,,,facile,"['A) Confectionner une sauce béchamel rapide :', '1- Diluer la Maïzena dans un peu de lait.', '2- Porter le reste du lait à ébullition.', ""3- Lorsqu'il est très chaud, verser la Maïzena diluée et remuer sans cesse avec un fouet ou une spatule en bois jusqu'à ce que le mélange épaississe."", '4- Arrêter le feu aux premiers bouillons ; ajouter le gruyère râpé et éventuellement du beurre et laisser refroidir.', ""B) Abaisser la pâte feuilletée pour obtenir 4 rectangles d'à peu près 2 à 3 mm d'épaisseur."", 'C) Garnir de la béchamel refroidie sur une moitié de rectangle en laissant une petite bordure.', ""Passer un peu d'eau sur cette bordure."", 'Replier le rectangle sur la farce et coller en appuyant sur les bords avec une fourchette.', ""Dorer avec l'oeuf en faisant attention de ne pas le faire couler sur les bordures ; le feuilletage gonflerait moins, faire quelques entailles."", 'Cuire à four préchauffé (200 à 225°C) pendant 20 à 30 mn.']",bon marché,4,30,20,50,['https://static.afcdn.com/relmrtn/lazyload.png']
1855,Gratin de coeurs de palmier,https://www.marmiton.org/recettes/recette_gratin-de-coeurs-de-palmier_24938.aspx,4.7,,,,,,très facile,"['Disposez les coeurs de palmier coupés en rondelles dans un plat beurré. Recouvrir avec les miettes de surimi et la coriandre ciselée.', ""Délayer la Maïzena dans un peu d'eau froide. Incorporez-la dans la crème liquide avec le curry. Salez, poivrez."", 'Versez sur le plat. Parsemez de gouda râpé.', 'Faites gratiner 15 mn au four préchauffé Th 7 (210°C).', 'Servez à la sortie du four.']",moyen,4,10,15,25,['https://static.afcdn.com/relmrtn/lazyload.png']
1856,Gâteau de crêpes de la mer,https://www.marmiton.org/recettes/recette_gateau-de-crepes-de-la-mer_16038.aspx,4.9,,,,,,très facile,"['Il faut que les crêpes soient froides pour commencer. Le principe est simple: il faut poser une crêpe sur un plat (de préférence plat) puis la tartiner de mayonnaise et couper les aliments à chaque fois très fin pour que le gâteau soit aussi plat sur tous les bords.', '1er étage : crêpe + mayonnaise + avocat', '2ème étage : crêpe + mayonnaise + tomates', '3ème étage : crêpe + mayonnaise + salade hâchée', '4ème étage : crêpe + mayonnaise + oeufs durs', '5ème étage : crêpe + mayonnaise + thon émietté', '6ème étage : crêpe + mayonnaise + saumon fumé', '7ème étage : crêpe + mayonnaise + oeufs passés dans la râpeuse à gruyère. Etaler partout sur la crêpe car elle finira le gâteau.']",bon marché,4,30,0,30,['https://static.afcdn.com/relmrtn/lazyload.png']
1857,Quiche aux épinards,https://www.marmiton.org/recettes/recette_quiche-aux-epinards_30738.aspx,4.8,,,,,,très facile,"['Préchauffer le four à 180°C (thermostat 6).', 'Etaler la pâte dans un moule à tarte beurré et précuire au four durant 15 minutes.', 'Faire fondre les épinards dans le beurre.', ""Fouetter les oeufs avec la crème, le fromage, l'ail pilé, du sel et du poivre."", 'Incorporer le jambon haché et les épinards hachés.', 'Verser la préparation sur le fond de tarte et enfourner pour 30 minutes de cuisson.']",bon marché,4,25,30,55,['https://static.afcdn.com/relmrtn/lazyload.png']
1858,Rillettes de saumon,https://www.marmiton.org/recettes/recette_rillettes-de-saumon_34312.aspx,4.9,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,très facile,"['cuire le saumon frais au court bouillon 10 mn.', 'pendant ce temps hacher finement le saumon fumée.', ""Dans un saladier bien malaxer le saumon émietté, le saumon fumé, la crème fraiche, les 2/3 du fjord, le jus de 1/2 citron, l'aneth, du poivre."", 'Gouter et rectifier en poivre, citron.', 'Rajoutter le reste de fjord si les rillettes ne sont pas assez souples.', 'Mettre 4 heures au réfrigérateur, on peut préparer ces rillettes la veille.']",moyen,4,15,10,25,"['https://assets.afcdn.com/recipe/20130909/55117_w314h314c1cx1872cy2808.webp', 'https://assets.afcdn.com/recipe/20221013/136162_w314h314c1cx3072cy1728cxt0cyt0cxb6144cyb3456.webp', 'https://assets.afcdn.com/recipe/20130924/55116_w314h314c1cx1712cy2569.webp']"
1859,Quiche au poulet,https://www.marmiton.org/recettes/recette_quiche-au-poulet_32350.aspx,4.6,,,,,,très facile,"['Mélangez la crème fraîche et les oeufs, ajoutez l’assaisonnement (sel, poivre, persil, citron, muscade).', ""Coupez finement l'échalote dans ce mélange."", 'Y ajoutez les blancs de poulet émincés.', 'Versez le mélange sur la pâte brisée. On pourra parsemer de dés de chair de tomate pour décorer.', 'Enfournez à four chaud (220°C) pendant 40 mn environ.']",bon marché,4,15,40,55,['https://static.afcdn.com/relmrtn/lazyload.png']
1860,Flan aux carottes,https://www.marmiton.org/recettes/recette_flan-aux-carottes_55337.aspx,4.8,entrée,entrée froide,flan salé,,,très facile,"['Faire revenir les carottes coupées en lamelles dans un peu de beurre, puis les recouvrir de bouillon cube.', 'Bien laisser évaporer.', 'Mixer les carottes et ajouter tout le reste.', ""Verser dans un moule beurré et cuire au bain-marie à four moyen pendant 35 minutes (vérifier la cuisson avec la pointe d'un couteau).""]",bon marché,4,20,35,55,"['https://assets.afcdn.com/recipe/20130328/24942_w314h314c1cx1000cy1342.webp', 'https://assets.afcdn.com/recipe/20120726/23889_w314h314c1cx256cy192.webp', 'https://assets.afcdn.com/recipe/20140729/29568_w314h314c1cx1824cy1368.webp']"
1861,Salade composé aux haricots blancs,https://www.marmiton.org/recettes/recette_salade-compose-aux-haricots-blancs_21527.aspx,5,,,,,,facile,"[""Couvrez les haricots d'eau froide non salée. Ajoutez la carotte, l'oignon, l'ail et le bouquet garni. Amenez à ébullition et faites cuire pendant 1 h 30."", ""Egouttez les haricots et arrosez-les de vinaigrette alors qu'ils sont encore chauds."", ""Ajoutez les tomates et le jambon détaillés en dés, les oeufs durs en rondelles, l'échalote hachée et les olives.""]",moyen,4,20,1,21,['https://static.afcdn.com/relmrtn/lazyload.png']
1862,Soupe de melon,https://www.marmiton.org/recettes/recette_soupe-de-melon_37148.aspx,4.5,entrée,entrée chaude,soupe,,,très facile,"[""Mixez la chair du melon avec les herbes : Soit l'estragon pour l'entrée soit de la menthe bergamoté si vous la servez au dessert."", ""Pour l'entrée ne pas hésitez de saler et poivrer."", 'Remplir de la soupe les demi melon évidés et mettre au refrigérateur au moins 1 heure.']",bon marché,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
1863,Nouilles Udon sautées aux légumes,https://www.marmiton.org/recettes/recette_nouilles-udon-sautees-aux-legumes_334942.aspx,4.5,,,,,,facile,"[""Faire cuire les pâtes 8 min (attention, il ne faut pas qu'elles soient fondantes ! La cuisson se terminera dans le wok.) Bien les égoutter et les rincer. Réserver."", ""Couper en brunoise la carotte, le navet et le céleri. Hacher l'oignon et la coriandre."", ""Faire revenir à feu vif avec l'huile et 2 cuillères à soupe de sauce soja dans un wok (ou une sauteuse si l'on n'a pas de wok)."", 'Baisser le feu pour que les légumes cuisent sans brûler.', 'Quand les légumes commencent à être moins croquants (15 min), ajouter les pâtes et 2 cuillères à soupe de sauce soja. Laisser cuire 2-3 min. Servir chaud.']",bon marché,4,15,20,35,['https://static.afcdn.com/relmrtn/lazyload.png']
1864,Samossas de légumes,https://www.marmiton.org/recettes/recette_samossas-de-legumes_46288.aspx,4.7,,,,,,facile,"[""Dans une poêle, chauffer 2 cuillers à soupe d'huile."", ""Faire revenir l'oignon et l'ail 1 min. Ajouter les carottes, les pommes de terre et le poivron. Remuer 5 min."", 'Ajouter le cumin et la pâte de curry. Remuer 2 min.', ""Délayer avec 4 cuiller à soupe d'eau, couvrir et laisser mijoter 5 min à feu doux."", 'Incorporer les petits pois, le chutney et la coriandre. Oter du feu.', 'Couper les feuilles de filo en deux dans la longueur. Les huiler au pinceau.', 'Déposer un peu de farce dans un coin et refermer en triangle.', ""Faire dorer les samosas 5 par 5 dans le reste d'huile bouillante, 2 min de chaque côté et bien les égoutter.""]",moyen,4,25,35,60,['https://static.afcdn.com/relmrtn/lazyload.png']
1865,Fondue aux poireaux au Cookeo,https://www.marmiton.org/recettes/recette_fondue-aux-poireaux-au-cookeo_382908.aspx,2,entrée,entrée chaude,,,,très facile,"['Coupez les poireaux en deux dans la longueur et recoupez-les en tronçons. Lavez-les soigneusement.', 'Faites fondre le beurre dans la cuve de votre Cookeo, ajoutez les poireaux et réchauffez doucement sur le mode « réchauffer » / 25 min, en remuant de temps en temps avec une cuillère en bois.', 'Ajoutez ensuite le jus de citron, la moutarde et la crème dans la cuve. Salez, poivrez, mélangez et relancez la cuisson sur le mode « cuisson sous pression » / 4 min en ajoutant 2 c. à soupe d’eau.']",bon marché,4,10,25,35,['https://static.afcdn.com/relmrtn/lazyload.png']
1866,Houmous au Thermomix,https://www.marmiton.org/recettes/recette_houmous-au-thermomix_382859.aspx,3,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,très facile,"['Versez les pois chiches et leur jus dans la cuve de votre Thermomix, puis faites chauffer pendant 6 min / 120°C / vit. 1.', 'Pelez les gousses d’ail, puis enlevez leur germe. Versez dans la cuve avec le tahini, le jus de citron et l’huile d’olive, puis mixez finement pendant 30 sec / 0 °C / vit. 4 à 10. Réservez au moins 2 heures au réfrigérateur.']",bon marché,4,0,0,0,['https://static.afcdn.com/relmrtn/lazyload.png']
1867,Salade thaïlandaise légère,https://www.marmiton.org/recettes/recette_salade-thailandaise-legere_315112.aspx,5,plat principal,plat unique,plats thaï,,,facile,"[""Laver et râper le zeste du citron vert, en extraire le jus. Hacher l'ail, le piment et les échalotes finement. Mélanger tous les ingrédients de la sauce."", ""Eplucher les carottes et le concombre. Epépiner le concombre avec une petite cuillère (sinon le concombre rend trop d'eau)"", 'Mettez les légumes dans un saladier. Y verser la sauce et bien mélanger.', ""Pendant ce temps, hacher la coriandre et la menthe. Concasser grossièrement les cacahuètes avec le plat d'un couteau ou dans un sac plastique et un rouleau à patisserie."", 'Parsemez la coriandre, la menthe et les cacahuètes.', 'Dégustez !']",bon marché,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
1868,Velouté de chou-fleur au Thermomix,https://www.marmiton.org/recettes/recette_veloute-de-chou-fleur-au-thermomix_382845.aspx,0,entrée,entrée chaude,soupe,,,très facile,"['Rincez puis détaillez le chou-fleur. Pelez les pommes de terre.', 'Versez le tout dans la cuve de votre Thermomix. Ajoutez 75 cl d’eau, le cube de bouillon, l’origan et le poivre. Lancez la cuisson pendant 45 min / 100 °C / vit. 2.', 'Mixez pendant 30 sec / 0 °C / vit. 1 à 10 après avoir ajouté le beurre et la crème fraîche.']",bon marché,4,5,45,50,['https://static.afcdn.com/relmrtn/lazyload.png']
